,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Age,District_Name
7218,GE,Tamil Nadu,7,3,1980,1.0,0,3,5,MOHAN NAIR G.,M,IND,1344,,544980,811849.0,MADRAS SOUTH,GEN,,8,67.13,0.25,yes,156,0.03,1.96,GETN27808,,10809,True,1,,,,,,0,False,False,False,,
7219,GE,Tamil Nadu,7,3,1980,1.0,0,3,6,VALLIAPPAN V.,M,IND,1188,,544980,811849.0,MADRAS SOUTH,GEN,,8,67.13,0.22,yes,156,0.03,1.96,GETN27809,,10809,True,1,,,,,,0,False,False,False,,
7220,GE,Tamil Nadu,7,3,1980,1.0,0,3,7,JAGANNATHAN E.,M,IND,1032,,544980,811849.0,MADRAS SOUTH,GEN,,8,67.13,0.19,yes,366,0.07,1.96,GETN4019,,10809,True,1,,,,,,0,False,False,False,,
7221,GE,Tamil Nadu,7,3,1980,1.0,0,3,8,RAGHAVAN,M,IND,666,,544980,811849.0,MADRAS SOUTH,GEN,,8,67.13,0.12,yes,0,0.0,1.96,GETN27813,,10809,True,1,,,,,,0,False,False,False,,
7222,GE,Tamil Nadu,7,4,1980,1.0,0,3,1,NAGARATNAM T.,M,DMK,253912,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,57.45,no,82777,18.73,2.08,GETN27819,,10192,True,1,,,,,,1,False,False,False,,
7223,GE,Tamil Nadu,7,4,1980,1.0,0,3,2,JAGANATHAN S.,M,ADK,171135,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,38.72,no,164818,37.29,2.08,GETN24236,,930,True,2,ADK,930.0,SRIPERUMBUDUR,True,True,1,False,True,True,,
7224,GE,Tamil Nadu,7,4,1980,1.0,0,3,3,MOORTY M.,M,IND,6317,SC,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,1.43,yes,300,0.07,2.08,GETN270998,,10809,True,1,,,,,,0,False,False,False,,
7225,GE,Tamil Nadu,7,4,1980,1.0,0,3,4,EMPERUMAN V.,M,IND,6017,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,1.36,yes,3603,0.82,2.08,GETN27818,,10809,True,1,,,,,,0,False,False,False,,
7226,GE,Tamil Nadu,7,4,1980,1.0,0,3,5,JAYABARATHY D.,M,INC(U),2414,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,0.55,yes,1067,0.24,2.08,GETN27821,,3823,True,1,,,,,,0,False,False,False,,
7227,GE,Tamil Nadu,7,4,1980,1.0,0,3,6,VARADARAJAN T.,M,RPI,1347,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,0.3,yes,544,0.12,2.08,GETN27816,,6911,True,1,,,,,,0,False,False,False,,
7228,GE,Tamil Nadu,7,4,1980,1.0,0,3,7,ULAGANATHAN M.S.,M,IND,803,,441945,720766.0,SRIPERUMBUDUR,SC,,7,61.32,0.18,yes,0,0.0,2.08,GETN27817,,10809,True,1,,,,,,0,False,False,False,,
7229,GE,Tamil Nadu,7,5,1980,1.0,0,3,1,ANBARASU ERA,M,INC(I),283163,,473014,673832.0,CHENGALPATTU,GEN,,5,70.2,59.86,no,110016,23.26,2.04,GETN27822,,3482,True,1,,,,,,1,False,False,False,,
7230,GE,Tamil Nadu,7,5,1980,1.0,0,3,2,MOHANARANGAM R.,M,ADK,173147,,473014,673832.0,CHENGALPATTU,GEN,,5,70.2,36.61,no,164997,34.88,2.04,GETN24242,,930,True,2,ADK,930.0,CHENGALPATTU,True,True,1,False,True,True,,
7231,GE,Tamil Nadu,7,5,1980,1.0,0,3,3,KANDASWAMY P.S.,M,RPI,8150,,473014,673832.0,CHENGALPATTU,GEN,,5,70.2,1.72,yes,3053,0.65,2.04,GETN27826,,6911,True,1,,,,,,0,False,False,False,,
7232,GE,Tamil Nadu,7,5,1980,1.0,0,3,4,DHARMALINGA MUDALIAR C.,M,IND,5097,,473014,673832.0,CHENGALPATTU,GEN,,5,70.2,1.08,yes,1640,0.35,2.04,GETN27823,,10809,True,1,,,,,,0,False,False,False,,
7233,GE,Tamil Nadu,7,5,1980,1.0,0,3,5,VEERAPPA GOUNDER V.T.R.,M,IND,3457,,473014,673832.0,CHENGALPATTU,GEN,,5,70.2,0.73,yes,0,0.0,2.04,GETN270732,,10809,True,1,,,,,,0,False,False,False,,
7234,GE,Tamil Nadu,7,6,1980,1.0,0,3,1,VELU A.M.,M,INC(I),278516,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,60.83,no,117361,25.63,2.04,GETN270896,,3482,True,1,,,,,,1,False,False,False,,
7235,GE,Tamil Nadu,7,6,1980,1.0,0,3,2,RAGUNATHAN A.M.,M,ADK,161155,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,35.2,no,153251,33.47,2.04,GETN27829,,930,True,1,,,,,,0,False,False,False,,
7236,GE,Tamil Nadu,7,6,1980,1.0,0,3,3,KRISHNAN K.,M,IND,7904,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,1.73,yes,3751,0.82,2.04,GETN27830,,10809,True,1,,,,,,0,False,False,False,,
7237,GE,Tamil Nadu,7,6,1980,1.0,0,3,4,PERIASAMY REDDIAR A.M.,M,IND,4153,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,0.91,yes,898,0.2,2.04,GETN27828,,10809,True,1,,,,,,0,False,False,False,,
7238,GE,Tamil Nadu,7,6,1980,1.0,0,3,5,KANTHAPPAN A.,M,IND,3255,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,0.71,yes,380,0.08,2.04,GETN27832,,10809,True,1,,,,,,0,False,False,False,,
7239,GE,Tamil Nadu,7,6,1980,1.0,0,3,6,JANAKIRAMAN A.,M,JNP(S),2875,,457858,701433.0,ARAKKONAM,GEN,,6,65.27,0.63,yes,0,0.0,2.04,GETN27831,,15079,True,1,,,,,,0,False,False,False,,
7240,GE,Tamil Nadu,7,7,1980,1.0,0,3,1,ABDUL SAMAD A.K.A.,M,IND,232567,,421976,707512.0,VELLORE,GEN,,7,59.64,55.11,no,79546,18.85,2.33,GETN24255,,10809,True,2,IND,10809.0,VELLORE,True,True,1,False,False,True,,
7241,GE,Tamil Nadu,7,7,1980,1.0,0,3,2,DHANDAYUTHAPANI V.,M,JNP,153021,,421976,707512.0,VELLORE,GEN,,7,59.64,36.26,no,137014,32.47,2.33,GETN270970,,4406,True,2,NCO,3805.0,VELLORE,True,False,1,True,True,True,,
7242,GE,Tamil Nadu,7,7,1980,1.0,0,3,3,TAMILMANI M.J.,M,JNP(S),16007,,421976,707512.0,VELLORE,GEN,,7,59.64,3.79,yes,7068,1.67,2.33,GETN27836,,15079,True,1,,,,,,0,False,False,False,,
7243,GE,Tamil Nadu,7,7,1980,1.0,0,3,4,CHICHA (ALIAS) LOGANATHA NAIDU A.,M,IND,8939,,421976,707512.0,VELLORE,GEN,,7,59.64,2.12,yes,3600,0.85,2.33,GETN27833,,10809,True,1,,,,,,0,False,False,False,,
7244,GE,Tamil Nadu,7,7,1980,1.0,0,3,5,KAMALAKANAN G.,M,IND,5339,,421976,707512.0,VELLORE,GEN,,7,59.64,1.27,yes,1219,0.29,2.33,GETN27838,,10809,True,1,,,,,,0,False,False,False,,
7245,GE,Tamil Nadu,7,7,1980,1.0,0,3,6,SESHAN I.S.,M,IND,4120,,421976,707512.0,VELLORE,GEN,,7,59.64,0.98,yes,2137,0.51,2.33,GETN271071,,10809,True,1,,,,,,0,False,False,False,,
7246,GE,Tamil Nadu,7,7,1980,1.0,0,3,7,GANESAN P.S.,M,IND,1983,,421976,707512.0,VELLORE,GEN,,7,59.64,0.47,yes,0,0.0,2.33,GETN27839,,10809,True,1,,,,,,0,False,False,False,,
7247,GE,Tamil Nadu,7,8,1980,1.0,0,3,1,MURUGIAN S.,M,DMK,274216,,436393,686891.0,TIRUPPATTUR,GEN,,3,63.53,62.84,no,115361,26.44,1.92,GETN27841,,10192,True,1,,,,,,1,False,False,False,,
7248,GE,Tamil Nadu,7,8,1980,1.0,0,3,2,PANDURANGAN M.,M,ADK,158855,,436393,686891.0,TIRUPPATTUR,GEN,,3,63.53,36.4,no,155533,35.64,1.92,GETN27840,,930,True,1,,,,,,0,False,False,False,,
7249,GE,Tamil Nadu,7,8,1980,1.0,0,3,3,RASHEED A. A.,M,IND,3322,,436393,686891.0,TIRUPPATTUR,GEN,,3,63.53,0.76,yes,0,0.0,1.92,GETN27842,,10809,True,1,,,,,,0,False,False,False,,
7250,GE,Tamil Nadu,7,9,1980,1.0,0,3,1,PATTUSWAMY D.,M,INC(I),285549,,457876,714275.0,VANDAVASI,GEN,,5,64.1,62.36,no,127154,27.77,1.96,AETN210734,,3482,True,1,,,,,,1,False,False,False,,
7251,GE,Tamil Nadu,7,9,1980,1.0,0,3,2,VENUGOPAL GOUNDER C.A.,M,ADK,158395,,457876,714275.0,VANDAVASI,GEN,,5,64.1,34.59,no,153068,33.43,1.96,GETN27843,,930,True,1,,,,,,0,False,False,False,,
7252,GE,Tamil Nadu,7,9,1980,1.0,0,3,3,NATARAJAN R.A.,M,INC(U),5327,,457876,714275.0,VANDAVASI,GEN,,5,64.1,1.16,yes,106,0.02,1.96,GETN27844,,3823,True,1,,,,,,0,False,False,False,,
7253,GE,Tamil Nadu,7,9,1980,1.0,0,3,4,MURUGESAN K.,M,JNP(S),5221,,457876,714275.0,VANDAVASI,GEN,,5,64.1,1.14,yes,1837,0.4,1.96,GETN27846,,15079,True,1,,,,,,0,False,False,False,,
7254,GE,Tamil Nadu,7,9,1980,1.0,0,3,5,SADAGOPAN A.,M,IND,3384,,457876,714275.0,VANDAVASI,GEN,,5,64.1,0.74,yes,0,0.0,1.96,GETN27810,,10809,True,2,IND,10809.0,MADRAS SOUTH,False,True,0,False,False,False,,
7255,GE,Tamil Nadu,7,10,1980,1.0,0,3,1,RAMASWAMY PADAYATCHI S.S.,M,INC(I),290069,,442840,717771.0,TINDIVANAM,GEN,,4,61.7,65.5,no,156898,35.43,1.92,GETN270582,,3482,True,1,,,,,,1,False,False,False,,
7256,GE,Tamil Nadu,7,10,1980,1.0,0,3,2,MUNUSWAMY THIRUKKURALAR V.,M,ADK,133171,,442840,717771.0,TINDIVANAM,GEN,,4,61.7,30.07,no,122731,27.71,1.92,GETN27849,,930,True,1,,,,,,0,False,False,False,,
7257,GE,Tamil Nadu,7,10,1980,1.0,0,3,3,BHUVARAGAMURTHI K.V.,M,IND,10440,,442840,717771.0,TINDIVANAM,GEN,,4,61.7,2.36,yes,1280,0.29,1.92,GETN27851,,10809,True,1,,,,,,0,False,False,False,,
7258,GE,Tamil Nadu,7,10,1980,1.0,0,3,4,RAJAMANI S.,M,IND,9160,,442840,717771.0,TINDIVANAM,GEN,,4,61.7,2.07,yes,0,0.0,1.92,GETN27850,,10809,True,1,,,,,,0,False,False,False,,
7259,GE,Tamil Nadu,7,11,1980,1.0,0,3,1,MUTHUKUMARAN R.,M,INC(I),262694,,442319,692583.0,CUDDALORE,GEN,,8,63.87,59.39,no,108651,24.56,2.13,GETN21389,,3482,True,2,NCO,3805.0,CUDDALORE,True,False,1,True,False,False,,
7260,GE,Tamil Nadu,7,11,1980,1.0,0,3,2,ARVINDA BALA PAJANOR,M,ADK,154043,,442319,692583.0,CUDDALORE,GEN,,8,63.87,34.83,no,147684,33.39,2.13,GETN27855,,930,True,1,,,,,,0,False,False,False,,
7261,GE,Tamil Nadu,7,11,1980,1.0,0,3,3,RAJALAKSHMI SELVI,F,IND,6359,,442319,692583.0,CUDDALORE,GEN,,8,63.87,1.44,yes,573,0.13,2.13,GETN27852,,10809,True,1,,,,,,0,False,False,False,,
7262,GE,Tamil Nadu,7,11,1980,1.0,0,3,4,KANAGARATHINAM T.,M,IND,5786,,442319,692583.0,CUDDALORE,GEN,,8,63.87,1.31,yes,827,0.19,2.13,GETN27859,,10809,True,1,,,,,,0,False,False,False,,
7263,GE,Tamil Nadu,7,11,1980,1.0,0,3,5,RAMAMURTHY L.,M,JNP(S),4959,,442319,692583.0,CUDDALORE,GEN,,8,63.87,1.12,yes,1435,0.32,2.13,GETN27856,,15079,True,1,,,,,,0,False,False,False,,
7264,GE,Tamil Nadu,7,11,1980,1.0,0,3,6,NARASIMHAN T.R.,M,IND,3524,,442319,692583.0,CUDDALORE,GEN,,8,63.87,0.8,yes,554,0.13,2.13,GETN27857,,10809,True,1,,,,,,0,False,False,False,,
7265,GE,Tamil Nadu,7,11,1980,1.0,0,3,7,RAMALINGAM A.,M,IND,2970,,442319,692583.0,CUDDALORE,GEN,,8,63.87,0.67,yes,986,0.22,2.13,GETN27854,,10809,True,1,,,,,,0,False,False,False,,
7266,GE,Tamil Nadu,7,11,1980,1.0,0,3,8,ABDUL WAHAB T.,M,IND,1984,,442319,692583.0,CUDDALORE,GEN,,8,63.87,0.45,yes,0,0.0,2.13,GETN271314,,10809,True,1,,,,,,0,False,False,False,,
7267,GE,Tamil Nadu,7,12,1980,1.0,0,3,1,KULANDAIVELU V.,M,DMK,302523,,475735,694357.0,CHIDAMBARAM,SC,,4,68.51,63.59,no,138725,29.16,1.92,GETN27863,,10192,True,1,,,,,,1,False,False,False,,
7268,GE,Tamil Nadu,7,12,1980,1.0,0,3,2,MAHALINGAM S.,M,CPM,163798,,475735,694357.0,CHIDAMBARAM,SC,,4,68.51,34.43,no,157814,33.17,1.92,GETN272337,,14635,True,1,,,,,,0,False,False,False,,
7269,GE,Tamil Nadu,7,12,1980,1.0,0,3,3,DURAISWAMY R.N.,M,IND,5984,,475735,694357.0,CHIDAMBARAM,SC,,4,68.51,1.26,yes,2554,0.54,1.92,GETN27862,,10809,True,1,,,,,,0,False,False,False,,
7270,GE,Tamil Nadu,7,12,1980,1.0,0,3,4,DURAIVELAVAN D.,M,IND,3430,,475735,694357.0,CHIDAMBARAM,SC,,4,68.51,0.72,yes,0,0.0,1.92,GETN27860,,10809,True,1,,,,,,0,False,False,False,,
7271,GE,Tamil Nadu,7,13,1980,1.0,0,3,1,ARJUNAN K.,M,DMK,209603,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,55.55,no,66871,17.72,2.22,GETN27868,,10192,True,1,,,,,,1,False,False,False,,
7272,GE,Tamil Nadu,7,13,1980,1.0,0,3,2,BHUVARAHAN G.,M,JNP,142732,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,37.83,no,128938,34.17,2.22,GETN27869,,4406,True,1,,,,,,0,False,False,False,,
7273,GE,Tamil Nadu,7,13,1980,1.0,0,3,3,NALLASAMY K.,M,JNP(S),13794,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,3.66,yes,8774,2.33,2.22,GETN27866,,15079,True,1,,,,,,0,False,False,False,,
7274,GE,Tamil Nadu,7,13,1980,1.0,0,3,4,GANESAN C.,M,IND,5020,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,1.33,yes,2495,0.66,2.22,GETN27867,,10809,True,1,,,,,,0,False,False,False,,
7275,GE,Tamil Nadu,7,13,1980,1.0,0,3,5,KANDHAN,M,IND,2525,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,0.67,yes,337,0.09,2.22,GETN27870,,10809,True,1,,,,,,0,False,False,False,,
7276,GE,Tamil Nadu,7,13,1980,1.0,0,3,6,THANGARAJ,M,IND,2188,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,0.58,yes,720,0.19,2.22,GETN27864,,10809,True,1,,,,,,0,False,False,False,,
7277,GE,Tamil Nadu,7,13,1980,1.0,0,3,7,SIVARAJ M.P.,M,IND,1468,,377330,694088.0,DHARMAPURI,GEN,,7,54.36,0.39,yes,0,0.0,2.22,GETN27865,,10809,True,1,,,,,,0,False,False,False,,
7278,GE,Tamil Nadu,7,14,1980,1.0,0,3,1,RAMAMURTHY K.,M,INC(I),222839,,353525,656215.0,KRISHNAGIRI,GEN,,4,53.87,63.03,no,100511,28.43,1.92,AETN210834,,3482,True,3,INC,3482.0,DHARMAPURI,False,True,2,False,True,True,,
7279,GE,Tamil Nadu,7,14,1980,1.0,0,3,2,RAJAHAGOPAL V.,M,ADK,122328,,353525,656215.0,KRISHNAGIRI,GEN,,4,53.87,34.6,no,117522,33.24,1.92,GETN27873,,930,True,1,,,,,,0,False,False,False,,
7280,GE,Tamil Nadu,7,14,1980,1.0,0,3,3,NAMBIRAJ,M,INC(U),4806,,353525,656215.0,KRISHNAGIRI,GEN,,4,53.87,1.36,yes,1254,0.35,1.92,GETN27871,,3823,True,1,,,,,,0,False,False,False,,
7281,GE,Tamil Nadu,7,14,1980,1.0,0,3,4,SAMINATHAN K.M.,M,IND,3552,,353525,656215.0,KRISHNAGIRI,GEN,,4,53.87,1.0,yes,0,0.0,1.92,GETN27874,,10809,True,1,,,,,,0,False,False,False,,
7282,GE,Tamil Nadu,7,15,1980,1.0,0,3,1,DEVARAJAN B.,M,INC(I),236112,,432588,734978.0,RASIPURAM,SC,,7,58.86,54.58,no,59872,13.84,2.13,GETN25027,,3482,True,2,INC,3482.0,RASIPURAM,True,True,2,False,True,True,,
7283,GE,Tamil Nadu,7,15,1980,1.0,0,3,2,ANBALAGAN S.,M,ADK,176240,SC,432588,734978.0,RASIPURAM,SC,,7,58.86,40.74,no,170134,39.33,2.13,AETN203260,,930,True,1,,,,,,0,False,False,False,,
7284,GE,Tamil Nadu,7,15,1980,1.0,0,3,3,KAMARAJ M.,M,IND,6106,,432588,734978.0,RASIPURAM,SC,,7,58.86,1.41,yes,1088,0.25,2.13,GETN27875,,10809,True,1,,,,,,0,False,False,False,,
7285,GE,Tamil Nadu,7,15,1980,1.0,0,3,4,KANDASWAMY K.,M,INC(U),5018,,432588,734978.0,RASIPURAM,SC,,7,58.86,1.16,yes,115,0.03,2.13,GETN27876,,3823,True,1,,,,,,0,False,False,False,,
7286,GE,Tamil Nadu,7,15,1980,1.0,0,3,5,KANDASWAMY S.,M,IND,4903,,432588,734978.0,RASIPURAM,SC,,7,58.86,1.13,yes,2314,0.53,2.13,GETN27877,,10809,True,1,,,,,,0,False,False,False,,
7287,GE,Tamil Nadu,7,15,1980,1.0,0,3,6,RANGASAMY P.,M,IND,2589,,432588,734978.0,RASIPURAM,SC,,7,58.86,0.6,yes,969,0.22,2.13,GETN272509,,10809,True,1,,,,,,0,False,False,False,,
7288,GE,Tamil Nadu,7,15,1980,1.0,0,3,7,NATESAN K.,M,IND,1620,,432588,734978.0,RASIPURAM,SC,,7,58.86,0.37,yes,0,0.0,2.13,GETN27878,,10809,True,1,,,,,,0,False,False,False,,
7289,GE,Tamil Nadu,7,16,1980,1.0,0,3,1,PALANIAPPAN C.,M,DMK,233971,,460108,691389.0,SALEM,GEN,,11,66.55,50.85,no,26258,5.71,2.17,GETN27890,,10192,True,1,,,,,,1,False,False,False,,
7290,GE,Tamil Nadu,7,16,1980,1.0,0,3,2,KAMNAN P.,M,ADK,207713,,460108,691389.0,SALEM,GEN,,11,66.55,45.14,no,202332,43.97,2.17,GETN270605,,930,True,2,ADK,930.0,SALEM,True,True,1,False,True,True,,
7291,GE,Tamil Nadu,7,16,1980,1.0,0,3,3,GANDHINATHAN M.,M,INC(U),5381,,460108,691389.0,SALEM,GEN,,11,66.55,1.17,yes,2054,0.45,2.17,GETN27882,,3823,True,1,,,,,,0,False,False,False,,
7292,GE,Tamil Nadu,7,16,1980,1.0,0,3,4,SAMBALINGAM T.,M,IND,3327,,460108,691389.0,SALEM,GEN,,11,66.55,0.72,yes,320,0.07,2.17,GETN27891,,10809,True,1,,,,,,0,False,False,False,,
7293,GE,Tamil Nadu,7,16,1980,1.0,0,3,5,BALASUBRAMANIAM P.N.,M,IND,3007,,460108,691389.0,SALEM,GEN,,11,66.55,0.65,yes,1143,0.25,2.17,GETN27892,,10809,True,1,,,,,,0,False,False,False,,
7294,GE,Tamil Nadu,7,16,1980,1.0,0,3,6,RAMASWAMI M.,M,IND,1864,,460108,691389.0,SALEM,GEN,,11,66.55,0.41,yes,422,0.09,2.17,GETN27887,,10809,True,1,,,,,,0,False,False,False,,
7295,GE,Tamil Nadu,7,16,1980,1.0,0,3,7,VASANTHI MUTHU,F,IND,1442,,460108,691389.0,SALEM,GEN,,11,66.55,0.31,yes,350,0.08,2.17,GETN27886,,10809,True,1,,,,,,0,False,False,False,,
7296,GE,Tamil Nadu,7,16,1980,1.0,0,3,8,VADIVELU B.,M,IND,1092,,460108,691389.0,SALEM,GEN,,11,66.55,0.24,yes,139,0.03,2.17,GETN27884,,10809,True,1,,,,,,0,False,False,False,,
7297,GE,Tamil Nadu,7,16,1980,1.0,0,3,9,KANGANI C.N.,M,IND,953,,460108,691389.0,SALEM,GEN,,11,66.55,0.21,yes,35,0.01,2.17,GETN270682,,10809,True,1,,,,,,0,False,False,False,,
7298,GE,Tamil Nadu,7,16,1980,1.0,0,3,10,KANDASAMY P.,M,IND,918,,460108,691389.0,SALEM,GEN,,11,66.55,0.2,yes,478,0.1,2.17,GETN27889,,10809,True,1,,,,,,0,False,False,False,,
7299,GE,Tamil Nadu,7,16,1980,1.0,0,3,11,THAMBI (SAKKARI GOUNDER )S.C.,M,IND,440,,460108,691389.0,SALEM,GEN,,11,66.55,0.1,yes,0,0.0,2.17,GETN27885,,10809,True,1,,,,,,0,False,False,False,,
7300,GE,Tamil Nadu,7,17,1980,1.0,0,3,1,KANDASWAMY M.,M,DMK,276015,,535881,889296.0,TIRUCHENGODE,GEN,,4,60.26,51.51,no,21218,3.96,2.0,GETN272416,,10192,True,1,,,,,,1,False,False,False,,
7301,GE,Tamil Nadu,7,17,1980,1.0,0,3,2,KOLANTHAIVELU R.,M,ADK,254797,,535881,889296.0,TIRUCHENGODE,GEN,,4,60.26,47.55,no,251026,46.84,2.0,GETN25036,,930,True,2,ADK,930.0,TIRUCHENGODE,True,True,1,False,True,True,,
7302,GE,Tamil Nadu,7,17,1980,1.0,0,3,3,SAMY R.G.,M,IND,3771,,535881,889296.0,TIRUCHENGODE,GEN,,4,60.26,0.7,yes,2473,0.46,2.0,GETN27893,,10809,True,1,,,,,,0,False,False,False,,
7303,GE,Tamil Nadu,7,17,1980,1.0,0,3,4,NARAYANAN E.M.S.,M,IND,1298,,535881,889296.0,TIRUCHENGODE,GEN,,4,60.26,0.24,yes,0,0.0,2.0,GETN27895,,10809,True,1,,,,,,0,False,False,False,,
7304,GE,Tamil Nadu,7,18,1980,1.0,0,3,1,PRABHU R.,M,INC(I),273614,GEN,478505,734760.0,NILGIRIS,GEN,,7,65.12,57.18,no,85743,17.92,2.08,GETN10469,,3482,True,1,,,,,,1,False,False,False,,
7305,GE,Tamil Nadu,7,18,1980,1.0,0,3,2,THIPPIAH T.T.S.,M,JNP,187871,,478505,734760.0,NILGIRIS,GEN,,7,65.12,39.26,no,179044,37.42,2.08,GETN271624,,4406,True,1,,,,,,0,False,False,False,,
7306,GE,Tamil Nadu,7,18,1980,1.0,0,3,3,VENKATACHALAM G.S.,M,JNP(S),8827,,478505,734760.0,NILGIRIS,GEN,,7,65.12,1.84,yes,5981,1.25,2.08,GETN27902,,15079,True,1,,,,,,0,False,False,False,,
7307,GE,Tamil Nadu,7,18,1980,1.0,0,3,4,RAJU K.P.,M,IND,2846,,478505,734760.0,NILGIRIS,GEN,,7,65.12,0.59,yes,385,0.08,2.08,GETN27901,,10809,True,1,,,,,,0,False,False,False,,
7308,GE,Tamil Nadu,7,18,1980,1.0,0,3,5,SELAVARAJ J.,M,IND,2461,,478505,734760.0,NILGIRIS,GEN,,7,65.12,0.51,yes,491,0.1,2.08,GETN27897,,10809,True,1,,,,,,0,False,False,False,,
7309,GE,Tamil Nadu,7,18,1980,1.0,0,3,6,BOJARAJAN M.,M,IND,1970,,478505,734760.0,NILGIRIS,GEN,,7,65.12,0.41,yes,1054,0.22,2.08,GETN27898,,10809,True,1,,,,,,0,False,False,False,,
7310,GE,Tamil Nadu,7,18,1980,1.0,0,3,7,ADOLFAS MAYSON,M,IND,916,,478505,734760.0,NILGIRIS,GEN,,7,65.12,0.19,yes,0,0.0,2.08,GETN27900,,10809,True,1,,,,,,0,False,False,False,,
7311,GE,Tamil Nadu,7,19,1980,1.0,0,3,1,CHINNASAMY G.,M,ADK,210808,,422452,678003.0,GOBICHETTIPALAYAM,GEN,,4,62.31,49.9,no,13875,3.28,2.13,GETN27905,,930,True,1,,,,,,1,False,False,False,,
7312,GE,Tamil Nadu,7,19,1980,1.0,0,3,2,THIRUVANKADAM N.R.,M,INC(I),196933,,422452,678003.0,GOBICHETTIPALAYAM,GEN,,4,62.31,46.62,no,186548,44.16,2.13,AETN211216,,3482,True,1,,,,,,0,False,False,False,,
7313,GE,Tamil Nadu,7,19,1980,1.0,0,3,3,SIDHA GOUNDER E.,M,IND,10385,,422452,678003.0,GOBICHETTIPALAYAM,GEN,,4,62.31,2.46,yes,6059,1.43,2.13,GETN27906,,10809,True,1,,,,,,0,False,False,False,,
7314,GE,Tamil Nadu,7,19,1980,1.0,0,3,4,SHANMUGAM M.K.,M,IND,4326,,422452,678003.0,GOBICHETTIPALAYAM,GEN,,4,62.31,1.02,yes,0,0.0,2.13,GETN25044,,10809,True,2,IND,10809.0,GOBICHETTIPALAYAM,True,True,0,False,False,True,,
7315,GE,Tamil Nadu,7,20,1980,1.0,0,3,1,RAM MOHAN ALIAS ERA MOHAN R.,M,DMK,276975,,510166,785260.0,COIMBATORE,GEN,,8,64.97,54.29,no,56109,11.0,2.08,GETN27908,,10192,True,1,,,,,,1,False,False,False,,
7316,GE,Tamil Nadu,7,20,1980,1.0,0,3,2,PARVATHI KRISHNAN,F,CPI,220866,,510166,785260.0,COIMBATORE,GEN,,8,64.97,43.29,no,216647,42.47,2.08,GENA16991,,2444,True,3,CPI,2444.0,COIMBATORE,True,True,1,False,True,True,,
7317,GE,Tamil Nadu,7,20,1980,1.0,0,3,3,RAMALINGAM K.,M,INC(U),4219,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.83,yes,1053,0.21,2.08,GETN271490,,3823,True,1,,,,,,0,False,False,False,,
7318,GE,Tamil Nadu,7,20,1980,1.0,0,3,4,LGB RAJAN ALIAS RAJAGOPAL B.,M,IND,3166,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.62,yes,1246,0.24,2.08,GETN27915,,10809,True,1,,,,,,0,False,False,False,,
7319,GE,Tamil Nadu,7,20,1980,1.0,0,3,5,GOPAL A.,M,IND,1920,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.38,yes,365,0.07,2.08,GETN270876,,10809,True,1,,,,,,0,False,False,False,,
7320,GE,Tamil Nadu,7,20,1980,1.0,0,3,6,SHANMUGAM P.,M,IND,1555,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.3,yes,690,0.14,2.08,GETN27912,,10809,True,1,,,,,,0,False,False,False,,
7321,GE,Tamil Nadu,7,20,1980,1.0,0,3,7,NATARAJAN N.,M,IND,865,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.17,yes,265,0.05,2.08,GETN27913,,10809,True,1,,,,,,0,False,False,False,,
7322,GE,Tamil Nadu,7,20,1980,1.0,0,3,8,ANWAR HUSSAIN T.M.S.,M,IND,600,,510166,785260.0,COIMBATORE,GEN,,8,64.97,0.12,yes,0,0.0,2.08,GETN27914,,10809,True,1,,,,,,0,False,False,False,,
